time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1763696564.5080771,forward,0,0,126.8125,30,30
1763696564.5582051,forward,-8,-6,126.8125,30,30
1763696564.6083264,forward,-45,-36,126.75,30,30
1763696564.6584458,forward,-44,-40,126.375,30,32
1763696564.7091193,forward,-53,-60,126.375,30,32
1763696564.7592335,forward,-60,-51,126.375,30,32
1763696564.809349,forward,-63,-63,126.375,30,34
1763696564.8594592,forward,-66,-65,126.25,30,34
1763696564.9095726,forward,-68,-67,126.25,30,34
1763696564.9596858,forward,-68,-67,126.25,30,36
1763696565.0097995,forward,-69,-69,126.0625,30,36
1763696565.0599124,forward,-69,-70,126.0,30,36
1763696565.1100388,forward,-69,-72,126.0625,30,38
1763696565.1601515,forward,-69,-74,126.125,30,38
1763696565.2102642,forward,-70,-76,126.25,30,38
1763696565.260378,forward,-71,-76,126.4375,30,38
1763696565.3104908,forward,-72,-76,126.5,30,40
1763696565.3606033,forward,-72,-76,126.625,30,40
1763696565.410716,forward,-71,-76,126.75,30,40
1763696565.4608257,forward,-72,-76,126.625,30,40
1763696565.5109386,forward,-73,-79,126.6875,30,40
1763696565.5610497,forward,-73,-78,126.875,30,40
1763696565.6111627,forward,-73,-75,126.9375,30,40
1763696565.6612742,forward,-72,-77,127.0625,30,40
1763696565.7113864,forward,-71,-78,127.25,30,40
1763696565.761497,forward,-72,-77,127.25,30,40
1763696565.8116088,forward,-73,-78,127.375,30,40
1763696565.8617184,forward,-76,-83,127.4375,30,38
1763696565.9118304,forward,-72,-75,127.4375,30,38
1763696565.9619424,forward,-73,-74,127.5,30,38
1763696566.012053,forward,-71,-76,127.5625,30,38
1763696566.062165,forward,-71,-75,127.75,30,36
1763696566.1122768,forward,-71,-75,127.8125,30,36
1763696566.1623886,forward,-71,-75,127.9375,30,36
1763696566.2125003,forward,-72,-68,127.875,30,33
1763696566.2626102,forward,-71,-70,128.0,30,33
1763696566.3127227,forward,-70,-72,127.875,30,33
1763696566.3628385,forward,-70,-67,127.75,30,31
1763696566.4129512,forward,-70,-68,127.8125,30,31
1763696566.463062,forward,-69,-65,127.6875,30,31
1763696566.5131743,forward,-69,-63,127.625,30,31
1763696566.5632865,forward,-69,-64,127.6875,30,29
1763696566.6133978,forward,-67,-62,127.6875,30,29
1763696566.6635103,forward,-67,-61,127.5,30,29
1763696566.713624,forward,-68,-61,127.375,30,29
1763696566.763736,forward,-66,-61,127.1875,30,27
1763696566.8138502,forward,-65,-60,127.0,30,27
1763696566.8639622,forward,-66,-57,126.75,30,27
1763696566.9140751,forward,-66,-57,126.625,30,27
1763696566.9641945,forward,-64,-58,126.5625,30,27
1763696567.0143166,forward,-65,-58,126.5,30,27
1763696567.0644293,forward,-64,-59,126.4375,30,27
1763696567.1145422,forward,-65,-59,126.375,30,29
1763696567.1646552,forward,-64,-61,126.3125,30,29
1763696567.214769,forward,-65,-62,126.25,30,29
1763696567.26488,forward,-65,-62,126.1875,30,31
1763696567.314992,forward,-65,-62,126.0625,30,31
1763696567.3651047,forward,-66,-64,125.9375,30,31
1763696567.4152153,forward,-66,-65,126.0,30,33
1763696567.4653268,forward,-67,-65,126.0,30,33
1763696567.515439,forward,-68,-66,126.0,30,33
1763696567.565551,forward,-66,-66,126.0,30,35
1763696567.615663,forward,-66,-68,126.0,30,35
1763696567.6657743,forward,-73,-74,126.0,30,35
1763696567.7158866,forward,-69,-69,125.875,30,37
1763696567.7659993,forward,-69,-71,125.875,30,37
1763696567.816112,forward,-69,-72,125.9375,30,37
1763696567.8662252,forward,-71,-72,125.8125,30,37
1763696567.9163375,forward,-71,-72,125.75,30,40
1763696567.9664478,forward,-69,-75,125.8125,30,40
1763696568.0165591,forward,-71,-78,126.0,30,40
1763696568.0666695,forward,-71,-78,126.1875,30,40
1763696568.1167974,forward,-73,-79,126.375,30,42
1763696568.1669111,forward,-72,-79,126.4375,30,42
1763696568.217023,forward,-72,-80,126.5,30,42
1763696568.2671337,forward,-73,-80,126.625,30,42
1763696568.3172474,forward,-74,-80,126.6875,30,42
1763696568.3673606,forward,-74,-80,126.8125,30,42
1763696568.4174492,forward,-73,-79,126.9375,30,42
1763696568.467559,forward,-72,-80,127.125,30,42
1763696568.5176702,forward,-72,-82,127.25,30,40
1763696568.5677836,forward,-74,-79,127.4375,30,40
1763696568.6178973,forward,-74,-77,127.5,30,40
1763696568.668009,forward,-71,-78,127.625,30,38
1763696568.7181222,forward,-72,-75,127.625,30,38
1763696568.7682357,forward,-72,-74,127.5625,30,38
1763696568.8183482,forward,-72,-75,127.625,30,38
1763696568.8684595,forward,-70,-75,127.75,30,36
1763696568.9185708,forward,-71,-75,127.875,30,36
1763696568.9686816,forward,-71,-74,127.9375,30,36
1763696569.0187917,forward,-72,-72,128.0625,30,33
1763696569.0689032,forward,-71,-70,128.0,30,33
1763696569.1190157,forward,-70,-68,128.0,30,33
1763696569.1691294,forward,-69,-68,127.875,30,30
1763696569.2192414,forward,-70,-66,127.8125,30,30
1763696569.2693522,forward,-70,-62,127.6875,30,30
1763696569.3194633,forward,-69,-63,127.625,30,28
1763696569.3695767,forward,-67,-61,127.6875,30,28
1763696569.4196877,forward,-66,-60,127.625,30,28
1763696569.4697993,forward,-70,-63,127.4375,30,26
1763696569.5199122,forward,-66,-58,127.25,30,26
1763696569.5700395,forward,-66,-56,127.0625,30,26
1763696569.6201556,forward,-64,-56,126.875,30,26
1763696569.6702673,forward,-64,-55,126.6875,30,26
1763696569.7203815,forward,-64,-56,126.5,30,26
1763696569.7704945,forward,-64,-56,126.3125,30,28
1763696569.8206093,forward,-63,-57,126.1875,30,28
1763696569.8707235,forward,-63,-60,126.125,30,28
1763696569.9208355,forward,-63,-60,126.0625,30,30
1763696569.970955,forward,-63,-61,126.0625,30,30
1763696570.0210652,forward,-66,-63,126.125,30,30
1763696570.0711765,forward,-65,-64,126.0625,30,30
1763696570.1212878,forward,-67,-64,126.0,30,32
1763696570.1713989,forward,-66,-63,125.9375,30,32
1763696570.2215111,forward,-68,-66,125.875,30,32
1763696570.2716212,forward,-67,-66,125.875,30,32
1763696570.3217335,forward,-67,-65,125.8125,30,34
1763696570.3718445,forward,-66,-65,125.875,30,34
1763696570.421955,forward,-67,-68,125.875,30,34
1763696570.4720693,forward,-67,-68,125.9375,30,36
1763696570.522183,forward,-69,-69,125.8125,30,36
1763696570.5722964,forward,-69,-71,125.8125,30,36
1763696570.6224082,forward,-70,-72,125.8125,30,36
1763696570.6725194,forward,-69,-70,125.75,30,39
1763696570.7226312,forward,-71,-72,125.625,30,39
1763696570.7727425,forward,-70,-76,125.75,30,39
1763696570.8228562,forward,-71,-76,125.875,30,41
1763696570.8729732,forward,-72,-77,126.0,30,41
1763696570.9230847,forward,-71,-79,126.1875,30,41
1763696570.973196,forward,-72,-82,126.3125,30,41
1763696571.023307,forward,-74,-78,126.3125,30,43
1763696571.0734184,forward,-73,-80,126.5625,30,43
1763696571.1235456,forward,-73,-82,126.625,30,43
1763696571.1736588,forward,-74,-82,126.8125,30,43
1763696571.2237706,forward,-78,-86,126.9375,30,43
1763696571.273882,forward,-73,-82,127.1875,30,43
1763696571.3239915,forward,-72,-78,127.375,30,43
1763696571.3741035,forward,-74,-82,127.5,30,43
1763696571.4242158,forward,-74,-82,127.625,30,41
1763696571.4743278,forward,-73,-79,127.8125,30,41
1763696571.5244412,forward,-73,-80,127.875,30,41
1763696571.5745523,forward,-73,-79,127.9375,30,41
1763696571.6246643,forward,-73,-79,128.0,30,38
1763696571.6747754,forward,-72,-83,128.125,30,38
1763696571.7248883,forward,-73,-77,128.25,30,38
1763696571.7749999,forward,-71,-76,128.4375,30,35
1763696571.8251116,forward,-72,-74,128.625,30,35
1763696571.8752248,forward,-71,-70,128.5625,30,35
1763696571.9253383,forward,-70,-72,128.5625,30,35
1763696571.97545,forward,-70,-70,128.625,30,32
1763696572.0255618,forward,-71,-67,128.5,30,32
1763696572.0756743,forward,-71,-65,128.4375,30,32
1763696572.1257854,forward,-69,-66,128.375,30,29
1763696572.1758976,forward,-68,-64,128.5,30,29
1763696572.226009,forward,-67,-60,128.375,30,29
1763696572.2761192,forward,-67,-62,128.25,30,29
1763696572.32623,forward,-67,-61,128.0625,30,26
1763696572.3763413,forward,-66,-59,127.9375,30,26
1763696572.4264529,forward,-65,-56,127.75,30,26
1763696572.4765632,forward,-65,-55,127.5625,30,26
1763696572.5266767,forward,-64,-55,127.3125,30,24
1763696572.5767887,forward,-64,-54,127.125,30,24
1763696572.6269014,forward,-63,-54,127.0,30,24
1763696572.677015,forward,-63,-54,126.8125,30,24
1763696572.7271295,forward,-61,-54,126.6875,30,24
1763696572.7772434,forward,-61,-53,126.5625,30,24
1763696572.827356,forward,-62,-54,126.4375,30,26
1763696572.8774548,forward,-62,-55,126.375,30,26
1763696572.927566,forward,-62,-55,126.3125,30,26
1763696572.9776778,forward,-63,-56,126.25,30,26
1763696573.0277877,forward,-68,-57,126.125,30,28
1763696573.0778985,forward,-64,-58,126.0,30,28
1763696573.1280103,forward,-63,-60,125.9375,30,28
1763696573.1781223,forward,-63,-59,125.9375,30,28
1763696573.2282336,forward,-63,-59,125.9375,30,30
1763696573.2783477,forward,-64,-61,125.875,30,30
1763696573.3284602,forward,-65,-63,125.8125,30,30
1763696573.3785734,forward,-66,-63,125.6875,30,30
1763696573.4286864,forward,-66,-67,125.5625,30,33
1763696573.4787989,forward,-66,-65,125.4375,30,33
1763696573.5289104,forward,-65,-66,125.3125,30,33
1763696573.5790215,forward,-68,-65,125.25,30,33
1763696573.6291342,forward,-68,-66,125.0625,30,36
1763696573.6792479,forward,-68,-68,125.0,30,36
1763696573.7293606,forward,-68,-71,125.125,30,36
1763696573.7794738,forward,-68,-72,125.25,30,36
1763696573.8295856,forward,-69,-73,125.3125,30,39
1763696573.8796973,forward,-70,-76,125.375,30,39
1763696573.9298098,forward,-72,-75,125.4375,30,39
1763696573.9799225,forward,-71,-75,125.625,30,42
1763696574.0300348,forward,-73,-77,125.625,30,42
1763696574.0801458,forward,-72,-79,125.625,30,42
1763696574.1302593,forward,-72,-79,125.8125,30,42
1763696574.1803706,forward,-72,-81,125.9375,30,44
1763696574.230483,forward,-72,-82,126.125,30,44
1763696574.2805955,forward,-73,-83,126.3125,30,44
1763696574.3307064,forward,-74,-83,126.4375,30,44
1763696574.3808167,forward,-74,-84,126.5625,30,44
1763696574.4309292,forward,-74,-84,126.8125,30,44
1763696574.481041,forward,-73,-84,126.875,30,44
1763696574.5311506,forward,-74,-83,127.0,30,44
1763696574.581262,forward,-74,-85,127.1875,30,42
1763696574.6313856,forward,-74,-85,127.5,30,42
1763696574.6814966,forward,-73,-82,127.6875,30,42
1763696574.731609,forward,-74,-81,127.875,30,42
1763696574.781723,forward,-73,-82,127.9375,30,39
1763696574.8318355,forward,-78,-86,128.1875,30,39
1763696574.881948,forward,-73,-76,128.3125,30,39
1763696574.9320598,forward,-74,-74,128.25,30,36
1763696574.982173,forward,-72,-74,128.25,30,36
1763696575.0322845,forward,-70,-73,128.375,30,36
1763696575.0823963,forward,-70,-71,128.4375,30,36
1763696575.132509,forward,-70,-72,128.5,30,33
1763696575.1826198,forward,-72,-69,128.4375,30,33
1763696575.232734,forward,-70,-67,128.3125,30,33
1763696575.2828462,forward,-70,-66,128.25,30,30
1763696575.332959,forward,-68,-65,128.25,30,30
1763696575.38307,forward,-69,-63,127.9375,30,30
1763696575.4331825,forward,-68,-62,127.75,30,28
1763696575.4832933,forward,-66,-63,127.6875,30,28
1763696575.5334058,forward,-65,-61,127.6875,30,28
1763696575.5835178,forward,-66,-59,127.625,30,28
1763696575.6336305,forward,-66,-60,127.5625,30,26
1763696575.683743,forward,-66,-59,127.5,30,26
1763696575.7338545,forward,-66,-56,127.4375,30,26
1763696575.783967,forward,-66,-57,127.3125,30,24
1763696575.834079,forward,-64,-55,127.125,30,24
1763696575.8841918,forward,-64,-53,126.875,30,24
1763696575.934302,forward,-63,-53,126.6875,30,24
1763696575.9844148,forward,-59,-52,126.625,30,24
1763696576.0345275,forward,-61,-52,126.5,30,24
1763696576.0846415,forward,-61,-52,126.375,30,24
1763696576.1347558,forward,-61,-53,126.1875,30,26
1763696576.1848679,forward,-65,-58,126.0,30,26
1763696576.2349799,forward,-61,-56,125.875,30,26
1763696576.285091,forward,-62,-55,125.625,30,29
1763696576.3352046,forward,-62,-56,125.5,30,29
1763696576.3853161,forward,-63,-56,125.25,30,29
1763696576.4354312,forward,-63,-61,125.0625,30,29
1763696576.485543,forward,-63,-60,125.0,30,32
1763696576.5356553,forward,-64,-62,124.9375,30,32
1763696576.5857656,forward,-64,-65,124.875,30,32
1763696576.635881,forward,-66,-70,125.0,30,35
1763696576.6859937,forward,-65,-68,125.0,30,35
1763696576.7361062,forward,-67,-68,125.125,30,35
1763696576.7862172,forward,-68,-70,125.1875,30,35
1763696576.8363287,forward,-69,-70,125.3125,30,38
1763696576.8864403,forward,-69,-70,125.25,30,38
1763696576.9365506,forward,-69,-73,125.1875,30,38
1763696576.9866607,forward,-70,-73,125.3125,30,41
1763696577.036772,forward,-70,-75,125.375,30,41
1763696577.0868819,forward,-71,-78,125.5,30,41
1763696577.1369948,forward,-71,-77,125.625,30,44
1763696577.1871073,forward,-72,-80,125.75,30,44
1763696577.2372203,forward,-73,-83,125.9375,30,44
1763696577.2873313,forward,-73,-82,126.0625,30,44
1763696577.3374486,forward,-72,-84,126.1875,30,46
1763696577.38756,forward,-74,-84,126.375,30,46
1763696577.4376721,forward,-75,-87,126.5625,30,46
1763696577.4877846,forward,-74,-89,126.875,30,46
1763696577.537897,forward,-73,-88,127.1875,30,44
1763696577.5880105,forward,-74,-88,127.375,30,44
1763696577.6381228,forward,-75,-87,127.625,30,44
1763696577.688236,forward,-75,-85,127.9375,30,44
1763696577.7383478,forward,-74,-84,128.25,30,41
1763696577.7884603,forward,-75,-82,128.3125,30,41
1763696577.8385732,forward,-74,-79,128.375,30,41
1763696577.8886855,forward,-72,-80,128.5625,30,41
1763696577.9387965,forward,-77,-85,128.6875,30,38
1763696577.988909,forward,-73,-78,128.8125,30,38
1763696578.0390208,forward,-73,-74,128.8125,30,38
1763696578.089132,forward,-72,-74,128.875,30,38
1763696578.1392431,forward,-71,-76,128.875,30,35
1763696578.1893556,forward,-72,-72,128.9375,30,35
1763696578.2394683,forward,-70,-71,128.8125,30,35
1763696578.2895796,forward,-71,-71,128.75,30,32
1763696578.339698,forward,-70,-70,128.8125,30,32
1763696578.3898118,forward,-69,-66,128.8125,30,32
1763696578.4399235,forward,-69,-67,128.8125,30,29
1763696578.4900355,forward,-69,-67,128.875,30,29
1763696578.5401466,forward,-69,-62,128.875,30,29
1763696578.5902598,forward,-69,-62,128.6875,30,26
1763696578.6403701,forward,-67,-60,128.625,30,26
1763696578.6904826,forward,-68,-55,128.375,30,26
1763696578.7406003,forward,-66,-56,128.1875,30,23
1763696578.7907143,forward,-64,-55,128.1875,30,23
1763696578.8408282,forward,-62,-52,128.0625,30,23
1763696578.8909414,forward,-63,-52,127.8125,30,21
1763696578.9410522,forward,-62,-55,127.5625,30,21
1763696578.9911635,forward,-60,-46,127.375,30,21
1763696579.041274,forward,-61,-49,127.125,30,21
1763696579.0913856,forward,-63,-51,126.9375,30,21
1763696579.1414971,forward,-60,-49,126.6875,30,21
1763696579.1916087,forward,-60,-45,126.375,30,21
1763696579.241719,forward,-60,-46,126.0,30,21
1763696579.291829,forward,-59,-52,125.75,30,24
1763696579.3419392,forward,-58,-51,125.5,30,24
1763696579.39205,forward,-59,-51,125.3125,30,24
1763696579.4421616,forward,-60,-53,125.125,30,24
1763696579.4922729,forward,-60,-53,125.0625,30,27
1763696579.5423825,forward,-62,-55,124.9375,30,27
1763696579.5924935,forward,-61,-57,124.9375,30,27
1763696579.6426048,forward,-62,-58,125.0,30,27
1763696579.6927242,forward,-65,-60,125.125,30,30
1763696579.7428365,forward,-65,-61,125.0,30,30
1763696579.792949,forward,-65,-62,124.8125,30,30
1763696579.8430622,forward,-62,-62,124.875,30,33
1763696579.8931732,forward,-65,-63,124.8125,30,33
1763696579.9432857,forward,-65,-67,124.875,30,33
1763696579.993398,forward,-67,-68,124.875,30,33
1763696580.0435097,forward,-67,-67,124.9375,30,36
1763696580.0936213,forward,-68,-69,124.9375,30,36
1763696580.1437335,forward,-69,-72,124.875,30,36
1763696580.1938477,forward,-69,-70,124.8125,30,39
1763696580.243959,forward,-70,-74,124.75,30,39
1763696580.2940714,forward,-71,-76,124.875,30,39
1763696580.344185,forward,-72,-75,124.8125,30,39
1763696580.3943057,forward,-72,-76,124.875,30,42
1763696580.444423,forward,-72,-79,124.9375,30,42
1763696580.494539,forward,-71,-82,125.125,30,42
1763696580.544652,forward,-74,-81,125.375,30,42
1763696580.5947673,forward,-73,-82,125.625,30,45
1763696580.6448805,forward,-79,-88,125.75,30,45
1763696580.6949935,forward,-74,-85,126.0625,30,45
1763696580.7451072,forward,-73,-85,126.25,30,47
1763696580.7952204,forward,-74,-87,126.375,30,47
1763696580.845334,forward,-74,-88,126.6875,30,47
1763696580.895444,forward,-75,-89,126.9375,30,47
1763696580.9455569,forward,-74,-89,127.25,30,47
1763696580.995669,forward,-76,-90,127.4375,30,47
1763696581.0457826,forward,-75,-90,127.6875,30,45
1763696581.095895,forward,-75,-88,127.9375,30,45
1763696581.1460085,forward,-75,-87,128.1875,30,45
1763696581.1961207,forward,-76,-87,128.25,30,42
1763696581.2462316,forward,-75,-85,128.5,30,42
1763696581.2963433,forward,-74,-82,128.625,30,42
1763696581.3464558,forward,-73,-83,128.8125,30,42
1763696581.3965676,forward,-73,-82,129.0625,30,39
1763696581.4466796,forward,-74,-81,129.25,30,39
1763696581.4967918,forward,-74,-76,129.3125,30,39
1763696581.546904,forward,-74,-77,129.4375,30,36
1763696581.5970151,forward,-71,-74,129.4375,30,36
1763696581.6471272,forward,-71,-72,129.5,30,36
1763696581.6972373,forward,-70,-72,129.5,30,36
1763696581.747349,forward,-71,-71,129.5625,30,33
1763696581.7974508,forward,-70,-69,129.5,30,33
1763696581.8475635,forward,-71,-68,129.5625,30,33
1763696581.8976755,forward,-70,-67,129.4375,30,33
1763696581.9477878,forward,-69,-67,129.3125,30,30
1763696581.9978988,forward,-74,-71,129.1875,30,30
1763696582.0480108,forward,-69,-59,129.0625,30,30
1763696582.0981216,forward,-68,-67,128.8125,30,27
1763696582.1482341,forward,-62,-61,128.6875,30,27
1763696582.198346,forward,-67,-53,128.625,30,27
1763696582.248459,forward,-66,-58,128.5625,30,27
1763696582.2985716,forward,-66,-58,128.5,30,24
1763696582.3486888,forward,-65,-58,128.5,30,24
1763696582.3988008,forward,-66,-55,128.375,30,24
1763696582.4489133,forward,-68,-58,128.3125,30,21
1763696582.4990253,forward,-64,-52,128.0625,30,21
1763696582.5491385,forward,-62,-50,127.875,30,21
1763696582.5992496,forward,-59,-48,127.6875,30,21
1763696582.649363,forward,-59,-49,127.5625,30,19
1763696582.699476,forward,-59,-48,127.3125,30,19
1763696582.749586,forward,-60,-47,127.0625,30,19
1763696582.7996986,forward,-59,-46,126.8125,30,19
1763696582.8498123,forward,-57,-46,126.625,30,19
1763696582.899924,forward,-57,-44,126.375,30,19
1763696582.9500365,forward,-58,-46,126.125,30,19
1763696583.0001485,forward,-58,-46,125.875,30,21
1763696583.05026,forward,-59,-46,125.5625,30,21
1763696583.100387,forward,-58,-47,125.25,30,21
1763696583.1505008,forward,-58,-47,124.9375,30,21
1763696583.2006137,forward,-58,-49,124.75,30,24
1763696583.2507272,forward,-59,-49,124.5,30,24
1763696583.300839,forward,-60,-52,124.25,30,24
1763696583.3509517,forward,-60,-53,124.125,30,27
1763696583.4010675,forward,-61,-54,124.0625,30,27
1763696583.4511843,forward,-62,-57,124.0,30,27
1763696583.5012996,forward,-62,-57,124.0625,30,30
1763696583.5514164,forward,-64,-62,124.125,30,30
1763696583.6015325,forward,-65,-62,124.1875,30,30
1763696583.651649,forward,-64,-63,124.125,30,30
1763696583.7017648,forward,-64,-63,124.0625,30,33
1763696583.7518806,forward,-69,-68,124.0,30,33
1763696583.8019965,forward,-66,-67,124.0,30,33
1763696583.8521223,forward,-66,-67,124.0625,30,36
1763696583.9022372,forward,-67,-69,124.125,30,36
